Opt. Const. of TPTAS-T vs. nm		
nm	n	k
534.0	2.6902494	0.0
534.25	2.6897919	0.0
534.5	2.6893344	0.0
534.75	2.6888769	0.0
535.0	2.6884193	0.0
535.25	2.6879693	0.0
535.5	2.6875193	0.0
535.75	2.6870693	0.0
536.0	2.6866193	0.0
536.25	2.686176	0.0
536.5	2.6857327	0.0
536.75	2.6852894	0.0
537.0	2.6848462	0.0
537.25	2.6844104	0.0
537.5	2.6839746	0.0
537.75	2.6835389	0.0
538.0	2.6831031	0.0
538.25	2.6826732	0.0
538.5	2.6822432	0.0
538.75	2.6818133	0.0
539.0	2.6813834	0.0
539.25	2.6809609	0.0
539.5	2.6805384	0.0
539.75	2.6801159	0.0
540.0	2.6796935	0.0
540.25	2.679277	0.0
540.5	2.6788605	0.0
540.75	2.6784441	0.0
541.0	2.6780276	0.0
541.25	2.6776168	0.0
541.5	2.677206	0.0
541.75	2.6767952	0.0
542.0	2.6763844	0.0
542.25	2.6759806	0.0
542.5	2.6755767	0.0
542.75	2.6751728	0.0
543.0	2.6747689	0.0
543.25	2.6743699	0.0
543.5	2.6739708	0.0
543.75	2.6735718	0.0
544.0	2.6731727	0.0
544.25	2.6727803	0.0
544.5	2.672388	0.0
544.75	2.6719956	0.0
545.0	2.6716032	0.0
545.25	2.6712159	0.0
545.5	2.6708286	0.0
545.75	2.6704413	0.0
546.0	2.670054	0.0
546.25	2.6696725	0.0
546.5	2.6692911	0.0
546.75	2.6689097	0.0
547.0	2.6685283	0.0
547.25	2.6681526	0.0
547.5	2.6677769	0.0
547.75	2.6674013	0.0
548.0	2.6670256	0.0
548.25	2.6666548	0.0
548.5	2.6662841	0.0
548.75	2.6659133	0.0
549.0	2.6655426	0.0
549.25	2.6651762	0.0
549.5	2.6648097	0.0
549.75	2.6644433	0.0
550.0	2.6640768	0.0
550.25	2.6637161	0.0
550.5	2.6633555	0.0
550.75	2.6629948	0.0
551.0	2.6626341	0.0
551.25	2.6622785	0.0
551.5	2.6619228	0.0
551.75	2.6615672	0.0
552.0	2.6612115	0.0
552.25	2.6608608	0.0
552.5	2.6605102	0.0
552.75	2.6601595	0.0
553.0	2.6598089	0.0
553.25	2.6594623	0.0
553.5	2.6591158	0.0
553.75	2.6587692	0.0
554.0	2.6584227	0.0
554.25	2.6580812	0.0
554.5	2.6577396	0.0
554.75	2.6573981	0.0
555.0	2.6570566	0.0
555.25	2.6567192	0.0
555.5	2.6563818	0.0
555.75	2.6560445	0.0
556.0	2.6557071	0.0
556.25	2.6553739	0.0
556.5	2.6550406	0.0
556.75	2.6547074	0.0
557.0	2.6543741	0.0
557.25	2.6540458	0.0
557.5	2.6537175	0.0
557.75	2.6533892	0.0
558.0	2.6530609	0.0
558.25	2.652736	0.0
558.5	2.6524111	0.0
558.75	2.6520862	0.0
559.0	2.6517613	0.0
559.25	2.6514413	0.0
559.5	2.6511214	0.0
559.75	2.6508014	0.0
560.0	2.6504815	0.0
560.25	2.6501649	0.0
560.5	2.6498483	0.0
560.75	2.6495318	0.0
561.0	2.6492152	0.0
561.25	2.6489027	0.0
561.5	2.6485902	0.0
561.75	2.6482777	0.0
562.0	2.6479652	0.0
562.25	2.6476569	0.0
562.5	2.6473486	0.0
562.75	2.6470404	0.0
563.0	2.6467321	0.0
563.25	2.6464278	0.0
563.5	2.6461235	0.0
563.75	2.6458192	0.0
